,intensity,latitude,longitude,validTimeUtc
1978,-11000,22.53708,38.71614,2018-12-04T10:29:39.881+0000
1979,-34000,-4.30971,102.68207,2018-12-04T10:29:39.473+0000
1980,-3000,-13.938180000000001,20.36023,2018-12-04T10:30:17.371+0000
1981,24000,-13.41035,141.44748,2018-12-04T10:29:29.530+0000
1982,8000,-15.58817,144.01477,2018-12-04T10:29:47.945+0000
1983,1000,27.56081,133.10103,2018-12-04T10:30:13.771+0000
1984,-6000,-16.22897,26.56213,2018-12-04T10:29:47.223+0000
1985,17000,-15.42093,143.47899,2018-12-04T10:29:30.455+0000
1986,7000,-15.57153,144.08915,2018-12-04T10:29:56.433+0000
1987,-9000,19.93238,-94.17642,2018-12-04T10:29:51.911+0000
1988,-23000,20.41934,-94.1224,2018-12-04T10:29:51.814+0000
1989,24000,-15.66777,143.90793,2018-12-04T10:29:59.211+0000
1990,21000,-15.40379,143.9625,2018-12-04T10:30:26.506+0000
1991,9000,-12.6496,132.71598,2018-12-04T10:29:42.064+0000
1992,19000,-15.67239,144.20165,2018-12-04T10:30:08.844+0000
1993,-51000,-15.60824,144.35688,2018-12-04T10:29:42.381+0000
1994,9000,22.20273,-92.98797,2018-12-04T10:30:06.365+0000
1995,12000,-15.76073,143.9082,2018-12-04T10:29:46.011+0000
1996,16000,-30.04255,127.73389,2018-12-04T10:30:11.720+0000
1997,20000,35.58343,31.99897,2018-12-04T10:29:43.746+0000
1998,11000,-15.62795,144.34828,2018-12-04T10:30:03.343+0000
1999,10000,-15.64947,144.44541,2018-12-04T10:29:33.162+0000
2000,8000,-15.72334,144.2505,2018-12-04T10:29:34.187+0000
2001,17000,-15.22027,143.73761,2018-12-04T10:30:13.023+0000
2002,-7000,-1.90244,29.76023,2018-12-04T10:29:50.232+0000
2003,-22000,-27.10413,30.55107,2018-12-04T10:29:58.518+0000
2004,-47000,-15.210280000000001,126.0232,2018-12-04T10:29:47.345+0000
2005,10000,-15.89042,144.05931,2018-12-04T10:29:54.929+0000
2006,18000,-15.63577,143.98138,2018-12-04T10:30:25.623+0000
2007,12000,-15.63905,144.32734,2018-12-04T10:29:58.999+0000
2008,-12000,-15.53247,125.75454,2018-12-04T10:29:40.431+0000
2009,17000,-12.54612,132.91657,2018-12-04T10:29:47.745+0000
2010,-25000,-30.89011,127.41525,2018-12-04T10:30:00.259+0000
2011,9000,-15.63636,143.8951,2018-12-04T10:29:28.495+0000
2012,2000,-1.70708,16.76072,2018-12-04T10:29:29.516+0000
2013,-35000,-24.78575,155.33505,2018-12-04T10:29:51.970+0000
2014,8000,-15.11217,143.59272,2018-12-04T10:30:09.652+0000
2015,8000,19.94795,-94.13746,2018-12-04T10:29:33.079+0000
2016,-4000,-27.50967,130.37697,2018-12-04T10:29:56.914+0000
2017,15000,-15.61975,144.39637,2018-12-04T10:29:35.205+0000
2018,-25000,-15.65877,144.11964,2018-12-04T10:29:45.657+0000
2019,-39000,-15.35693,143.47253,2018-12-04T10:29:32.387+0000
2020,-107000,-23.35805,154.03021,2018-12-04T10:30:07.568+0000
2021,-6000,19.98863,-94.18281,2018-12-04T10:29:28.843+0000
2022,-1000,-33.53477,34.77914,2018-12-04T10:29:33.451+0000
2023,30000,-15.806280000000001,143.95648,2018-12-04T10:30:10.402+0000
2024,16000,-28.73025,129.4698,2018-12-04T10:29:25.977+0000
2025,9000,-31.82476,33.19868,2018-12-04T10:29:33.154+0000
2026,10000,6.90761,79.9433,2018-12-04T10:29:45.114+0000
2027,11000,-15.91055,144.38754,2018-12-04T10:29:52.288+0000
2028,-38000,-15.21849,143.80927,2018-12-04T10:30:10.402+0000
2029,-37000,-15.54331,143.95392,2018-12-04T10:30:02.426+0000
2030,16000,-29.44056,128.29275,2018-12-04T10:29:59.807+0000
2031,16000,-14.11505,133.08821,2018-12-04T10:29:42.453+0000
2032,11000,-4.6942,19.51815,2018-12-04T10:30:25.133+0000
2033,16000,-15.38389,143.81143,2018-12-04T10:30:11.246+0000
2034,20000,-4.83207,19.19427,2018-12-04T10:29:34.748+0000
2035,25000,-15.74195,143.95723,2018-12-04T10:29:45.026+0000
2036,-22000,-29.38848,128.55247,2018-12-04T10:29:30.818+0000
2037,-31000,-23.03084,152.4704,2018-12-04T10:29:45.354+0000
2038,8000,-29.02605,127.9917,2018-12-04T10:30:04.006+0000
2039,17000,-1.73598,16.77192,2018-12-04T10:29:51.944+0000
2040,3000,-5.02117,18.36369,2018-12-04T10:29:42.277+0000
2041,-15000,-15.68664,144.43615,2018-12-04T10:30:07.033+0000
2042,-18000,-29.40478,128.53192,2018-12-04T10:30:26.498+0000
2043,-12000,-14.68544,132.95636,2018-12-04T10:29:36.418+0000
2044,30000,-15.72714,143.96167,2018-12-04T10:29:54.743+0000
2045,13000,-15.63699,143.92686,2018-12-04T10:29:26.959+0000
2046,5000,-15.41243,25.07776,2018-12-04T10:30:26.365+0000
2047,-1000,-31.81605,33.22869,2018-12-04T10:29:33.526+0000
2048,6000,-15.95077,26.21,2018-12-04T10:30:13.616+0000
2049,4000,29.30414,-75.87034,2018-12-04T10:30:23.972+0000
2050,-33000,-15.57979,144.24649,2018-12-04T10:29:33.406+0000
2051,12000,-15.61363,143.9849,2018-12-04T10:30:19.891+0000
2052,-6000,-15.4139,143.65137,2018-12-04T10:29:41.009+0000
2053,-15000,-1.72051,103.52685,2018-12-04T10:29:35.842+0000
2054,16000,-15.54716,143.87819,2018-12-04T10:29:59.126+0000
2055,-18000,-25.36111,155.78474,2018-12-04T10:30:05.677+0000
2056,-23000,-12.296,133.5203,2018-12-04T10:30:20.744+0000
2057,-49000,18.62439,-95.26466,2018-12-04T10:29:45.051+0000
2058,-16000,-15.48932,143.81841,2018-12-04T10:30:25.230+0000
2059,9000,-15.81575,143.94823,2018-12-04T10:30:14.954+0000
2060,-12000,-12.6372,132.64984,2018-12-04T10:30:01.442+0000
2061,-9000,-33.99543,34.74837,2018-12-04T10:30:08.235+0000
2062,37000,-15.73387,144.00011,2018-12-04T10:29:45.238+0000
2063,-23000,3.49095,113.79888,2018-12-04T10:30:00.868+0000
2064,-2000,-15.91189,26.22821,2018-12-04T10:29:49.577+0000
2065,-11000,22.98479,38.75424,2018-12-04T10:30:23.965+0000
2066,14000,30.37274,-73.06551,2018-12-04T10:30:19.140+0000
2067,16000,-15.74564,144.54139,2018-12-04T10:29:37.687+0000
2068,-32000,17.8471,-95.98397,2018-12-04T10:29:42.739+0000
2069,-39000,-29.43808,128.49282,2018-12-04T10:29:46.290+0000
2070,10000,-4.21171,18.39619,2018-12-04T10:29:48.120+0000
2071,12000,-14.21683,132.88605,2018-12-04T10:30:11.294+0000
2072,21000,-15.89468,144.07804,2018-12-04T10:29:42.617+0000
2073,-41000,20.89992,-94.29221,2018-12-04T10:30:14.636+0000
2074,-19000,-15.40425,143.82564,2018-12-04T10:29:49.477+0000
2075,-110000,-3.04098,-179.17261,2018-12-04T10:30:20.659+0000
2076,-76000,-15.53032,143.95906,2018-12-04T10:29:46.045+0000
2077,42000,-28.10393,130.2823,2018-12-04T10:29:45.758+0000
2078,-15000,-12.61478,132.77319,2018-12-04T10:29:41.934+0000
2079,52000,-5.15176,20.39897,2018-12-04T10:30:01.867+0000
2080,19000,-14.90391,142.60085,2018-12-04T10:30:26.335+0000
2081,-3000,3.25632,30.05643,2018-12-04T10:29:48.559+0000
2082,-12000,3.26002,30.05148,2018-12-04T10:29:47.802+0000
2083,8000,-15.32619,143.21315,2018-12-04T10:29:51.436+0000
2084,17000,28.8725,-75.89233,2018-12-04T10:29:51.198+0000
2085,-47000,20.10381,-94.26999,2018-12-04T10:30:19.720+0000
2086,-40000,-14.11776,132.90414,2018-12-04T10:29:36.632+0000
2087,-6000,-3.67736,17.82809,2018-12-04T10:30:17.824+0000
2088,-41000,4.30438,-25.55221,2018-12-04T10:30:20.403+0000
2089,16000,-15.82979,144.17336,2018-12-04T10:29:37.496+0000
2090,35000,-15.0024,142.76339,2018-12-04T10:29:34.641+0000
2091,-16000,-15.51309,143.64883,2018-12-04T10:29:41.543+0000
2092,-5000,-0.8258500000000001,34.69447,2018-12-04T10:29:38.784+0000
2093,14000,-30.67478,126.99541,2018-12-04T10:29:54.855+0000
2094,5000,-19.608060000000002,48.08689,2018-12-04T10:29:25.861+0000
2095,4000,-15.65138,144.11259,2018-12-04T10:29:46.060+0000
2096,14000,-15.66992,125.47209,2018-12-04T10:29:29.319+0000
2097,9000,-24.25289,125.58454,2018-12-04T10:29:50.967+0000
2098,-74000,3.54189,-27.00857,2018-12-04T10:29:47.294+0000
2099,-5000,-3.40353,35.29163,2018-12-04T10:29:59.279+0000
2100,11000,-15.58337,143.46282,2018-12-04T10:30:07.657+0000
2101,-29000,-15.70106,143.91802,2018-12-04T10:29:57.494+0000
2102,7000,-31.82657,33.20625,2018-12-04T10:29:33.554+0000
2103,-41000,-15.69421,143.96111,2018-12-04T10:29:47.869+0000
2104,-11000,-15.74691,144.3803,2018-12-04T10:29:39.916+0000
2105,-5000,-1.8874900000000001,16.87586,2018-12-04T10:30:17.576+0000
2106,-17000,-15.72062,144.20339,2018-12-04T10:30:02.808+0000
2107,-9000,-15.27323,143.6083,2018-12-04T10:30:20.517+0000
2108,-33000,-15.60302,144.31885,2018-12-04T10:29:38.478+0000
2109,-21000,-15.92182,26.15354,2018-12-04T10:29:25.929+0000
2110,28000,-15.69132,144.18786,2018-12-04T10:29:46.885+0000
2111,-35000,-2.60647,15.95297,2018-12-04T10:30:18.242+0000
2112,-14000,-15.788920000000001,144.13653,2018-12-04T10:29:45.447+0000
2113,-26000,-12.66693,132.70004,2018-12-04T10:30:24.962+0000
2114,-9000,-15.53363,125.58067,2018-12-04T10:29:40.835+0000
2115,-11000,-12.13698,133.78351,2018-12-04T10:29:46.084+0000
2116,5000,-14.53732,21.03149,2018-12-04T10:30:23.317+0000
2117,-38000,-15.66915,143.95819,2018-12-04T10:29:34.244+0000
2118,19000,-15.76115,144.08766,2018-12-04T10:29:46.089+0000
2119,-28000,-15.772,144.50356,2018-12-04T10:30:11.011+0000
2120,-2000,-5.057,31.88083,2018-12-04T10:29:38.167+0000
2121,-56000,-26.2097,155.96888,2018-12-04T10:30:17.556+0000
2122,5000,22.20469,-92.97771,2018-12-04T10:29:30.123+0000
2123,-14000,-15.70518,143.87533,2018-12-04T10:29:55.455+0000
2124,10000,-16.50259,26.73229,2018-12-04T10:30:21.965+0000
2125,-65000,-4.14524,102.42857,2018-12-04T10:30:26.414+0000
2126,-4000,-1.8945400000000001,16.84675,2018-12-04T10:29:45.697+0000
2127,-4000,-33.09931,-46.48565,2018-12-04T10:30:02.465+0000
2128,9000,-29.16392,127.86178,2018-12-04T10:29:50.864+0000
2129,-19000,-14.67833,132.78252,2018-12-04T10:29:42.772+0000
2130,-20000,-26.84451,156.59349,2018-12-04T10:29:51.164+0000
2131,-7000,2.23665,29.92119,2018-12-04T10:30:23.333+0000
2132,2000,-6.2436,30.3672,2018-12-04T10:30:15.963+0000
2133,-12000,-25.6019,155.96353,2018-12-04T10:30:03.972+0000
2134,15000,-12.53488,132.83712,2018-12-04T10:29:46.584+0000
2135,6000,-16.53189,26.6849,2018-12-04T10:29:46.855+0000
2136,7000,-15.61436,143.95084,2018-12-04T10:30:03.031+0000
2137,-32000,-15.651440000000001,144.01337,2018-12-04T10:29:54.302+0000
2138,-29000,-15.4483,125.78048,2018-12-04T10:30:01.341+0000
2139,10000,-12.32474,132.94486,2018-12-04T10:30:04.081+0000
2140,-27000,-13.99537,132.89258,2018-12-04T10:30:22.178+0000
2141,-7000,-15.68468,144.50606,2018-12-04T10:29:52.885+0000
2142,2000,27.63573,133.28115,2018-12-04T10:29:27.412+0000
2143,4000,-9.10495,36.32511,2018-12-04T10:29:46.787+0000
2144,-15000,-21.94889,150.77016,2018-12-04T10:30:05.531+0000
2145,14000,-12.38433,133.12399,2018-12-04T10:30:04.691+0000
2146,-16000,-15.58276,144.27303,2018-12-04T10:29:38.931+0000
2147,6000,34.02592,31.81245,2018-12-04T10:30:04.844+0000
2148,-29000,-29.40355,129.128,2018-12-04T10:30:05.771+0000
2149,-35000,-14.67355,132.88601,2018-12-04T10:30:08.960+0000
2150,16000,-29.6258,128.51703,2018-12-04T10:29:49.090+0000
2151,12000,-4.91393,18.29734,2018-12-04T10:29:34.470+0000
2152,9000,-12.59409,132.74736,2018-12-04T10:29:53.511+0000
2153,-43000,-15.60007,144.20268,2018-12-04T10:29:59.271+0000
2154,-3000,-4.95571,19.40507,2018-12-04T10:30:07.134+0000
2155,10000,-15.82887,144.23218,2018-12-04T10:30:13.922+0000
2156,15000,-24.25389,125.50415,2018-12-04T10:29:43.526+0000
2157,-10000,-16.94387,27.23586,2018-12-04T10:29:42.657+0000
2158,13000,-16.85518,143.88577,2018-12-04T10:29:48.117+0000
2159,6000,-1.85948,16.8841,2018-12-04T10:30:05.350+0000
2160,12000,-15.87785,144.04711,2018-12-04T10:30:13.253+0000
2161,-18000,-15.74679,144.3068,2018-12-04T10:29:27.847+0000
2162,-37000,-13.18442,161.93143,2018-12-04T10:30:20.057+0000
2163,-47000,-15.65236,144.13427,2018-12-04T10:30:09.339+0000
2164,12000,-15.43228,143.58941,2018-12-04T10:30:03.659+0000
2165,11000,-15.61946,144.00794,2018-12-04T10:29:59.360+0000
2166,-6000,18.7581,-95.14588,2018-12-04T10:30:03.665+0000
2167,-28000,-15.63528,144.35386,2018-12-04T10:30:00.222+0000
2168,5000,-9.72742,27.53583,2018-12-04T10:30:02.943+0000
2169,-12000,-29.41623,128.59363,2018-12-04T10:29:58.449+0000
2170,13000,-26.76776,126.66518,2018-12-04T10:30:01.637+0000
2171,17000,-15.61339,144.14704,2018-12-04T10:30:04.590+0000
2172,4000,-33.11163,-46.6345,2018-12-04T10:29:26.786+0000
2173,8000,-15.90462,26.18195,2018-12-04T10:30:24.862+0000
2174,18000,-15.58424,144.40556,2018-12-04T10:30:05.114+0000
2175,4000,-26.71426,126.67617,2018-12-04T10:30:18.024+0000
2176,-22000,-15.4387,175.80503,2018-12-04T10:29:37.001+0000
2177,-9000,-22.02385,150.5523,2018-12-04T10:29:34.022+0000
2178,9000,-31.9137,33.26982,2018-12-04T10:30:11.625+0000
2179,3000,20.04741,-94.37306,2018-12-04T10:30:23.586+0000
2180,-69000,-31.21532,125.80436,2018-12-04T10:30:05.042+0000
2181,-6000,9.73409,94.13485,2018-12-04T10:30:14.214+0000
2182,19000,-15.25851,143.56131,2018-12-04T10:29:43.778+0000
2183,-11000,-15.39583,143.48248,2018-12-04T10:29:50.758+0000
2184,-19000,20.60162,-94.37027,2018-12-04T10:29:38.145+0000
2185,-76000,-1.93025,33.51637,2018-12-04T10:29:49.365+0000
2186,-10000,-1.74961,16.87638,2018-12-04T10:30:15.269+0000
2187,15000,-24.5727,125.76659,2018-12-04T10:30:02.370+0000
2188,-73000,-26.83414,156.81098,2018-12-04T10:30:25.078+0000
2189,-9000,-15.55489,143.92373,2018-12-04T10:29:42.577+0000
2190,-22000,-15.68417,143.98127,2018-12-04T10:30:18.112+0000
2191,-8000,22.2344,-93.13065,2018-12-04T10:30:21.797+0000
2192,-23000,-15.9326,26.38325,2018-12-04T10:29:38.763+0000
2193,-33000,-12.53534,132.81697,2018-12-04T10:30:12.046+0000
2194,-6000,-1.89337,33.47143,2018-12-04T10:30:04.123+0000
2195,12000,-15.44321,143.6518,2018-12-04T10:29:44.327+0000
2196,14000,-25.1696,155.76951,2018-12-04T10:30:07.265+0000
2197,-12000,-35.52896,37.20968,2018-12-04T10:29:50.848+0000
2198,8000,-15.02886,142.80974,2018-12-04T10:29:47.588+0000
2199,22000,-15.57836,143.93507,2018-12-04T10:29:48.251+0000
2200,8000,-15.86984,144.12043,2018-12-04T10:30:04.646+0000
2201,7000,-8.20981,33.178,2018-12-04T10:29:31.742+0000
2202,-12000,-16.95376,27.23067,2018-12-04T10:29:42.435+0000
2203,-9000,20.24435,-94.32035,2018-12-04T10:29:40.697+0000
2204,-19000,-15.26259,133.06091,2018-12-04T10:29:52.896+0000
2205,40000,-30.66071,127.02365,2018-12-04T10:29:36.699+0000
2206,-60000,-29.42332,129.08905,2018-12-04T10:29:45.048+0000
2207,35000,-12.41219,132.81914,2018-12-04T10:29:44.450+0000
2208,-36000,11.81931,77.7585,2018-12-04T10:30:11.833+0000
2209,-22000,-28.10964,130.13594,2018-12-04T10:30:13.381+0000
2210,7000,-15.52289,143.63273,2018-12-04T10:30:15.680+0000
2211,14000,-30.847830000000002,127.04699,2018-12-04T10:29:55.589+0000
2212,17000,4.77928,115.03169,2018-12-04T10:29:58.109+0000
2213,-4000,-4.94925,18.32096,2018-12-04T10:29:37.846+0000
2214,-14000,-15.61276,144.36875,2018-12-04T10:30:18.469+0000
2215,-20000,-15.75348,144.50349,2018-12-04T10:30:24.449+0000
2216,6000,-8.07482,33.11337,2018-12-04T10:29:34.429+0000
2217,-7000,-2.82391,16.43718,2018-12-04T10:30:03.814+0000
2218,14000,-15.49455,143.32798,2018-12-04T10:30:09.016+0000
2219,-8000,-26.77487,126.64297,2018-12-04T10:30:05.320+0000
2220,-13000,-29.53697,128.59631,2018-12-04T10:29:29.650+0000
2221,2000,-19.65807,32.83459,2018-12-04T10:29:36.971+0000
2222,-7000,-15.42352,143.87323,2018-12-04T10:30:19.562+0000
2223,8000,-15.27936,143.45207,2018-12-04T10:30:04.291+0000
2224,9000,-15.75607,143.99971,2018-12-04T10:30:20.648+0000
2225,-17000,-28.19343,129.16737,2018-12-04T10:29:56.899+0000
2226,-8000,22.92301,38.71695,2018-12-04T10:30:00.268+0000
2227,4000,-13.30832,19.883960000000002,2018-12-04T10:30:26.827+0000
2228,9000,-15.70821,143.6657,2018-12-04T10:29:41.493+0000
2229,17000,-16.00068,144.37914,2018-12-04T10:29:35.626+0000
2230,10000,-28.79912,126.68611,2018-12-04T10:29:37.466+0000
2231,11000,-15.57255,144.37188,2018-12-04T10:29:43.651+0000
2232,9000,-14.98656,142.94185,2018-12-04T10:30:17.041+0000
2233,24000,-15.33456,143.01927,2018-12-04T10:29:44.458+0000
2234,-24000,-15.67994,143.92384,2018-12-04T10:29:58.769+0000
2235,-4000,35.84402,31.81062,2018-12-04T10:29:51.655+0000
2236,-14000,-14.76154,132.94269,2018-12-04T10:29:56.487+0000
2237,-16000,-2.69497,120.74275,2018-12-04T10:30:01.292+0000
2238,-36000,-15.67015,143.97892,2018-12-04T10:29:55.346+0000
2239,-14000,22.96534,38.69857,2018-12-04T10:30:05.522+0000
2240,-20000,-15.3341,143.56699,2018-12-04T10:29:40.506+0000
2241,-30000,-15.68887,143.94651,2018-12-04T10:29:58.149+0000
2242,-19000,-14.53347,20.94606,2018-12-04T10:30:00.031+0000
2243,-19000,-13.95911,133.03283,2018-12-04T10:30:16.200+0000
2244,12000,-15.43683,143.4214,2018-12-04T10:30:22.100+0000
2245,-23000,-12.33986,133.64797,2018-12-04T10:29:40.071+0000
2246,-11000,19.83711,-94.03373,2018-12-04T10:29:28.797+0000
2247,4000,-23.63176,29.7654,2018-12-04T10:29:41.790+0000
2248,14000,-29.41643,128.52565,2018-12-04T10:29:31.253+0000
2249,10000,-15.78192,143.90251,2018-12-04T10:29:27.891+0000
2250,40000,-15.32691,125.80477,2018-12-04T10:29:45.880+0000
2251,-13000,-26.89489,156.64278,2018-12-04T10:29:50.951+0000
2252,10000,-12.46258,132.98595,2018-12-04T10:29:29.168+0000
2253,71000,-17.58846,127.09073,2018-12-04T10:30:09.925+0000
2254,-8000,-11.58618,-167.13882,2018-12-04T10:29:55.266+0000
2255,35000,-13.34077,141.36398,2018-12-04T10:30:02.349+0000
2256,-4000,-22.4448,61.8751,2018-12-04T10:29:55.714+0000
2257,10000,-15.7861,144.10327,2018-12-04T10:30:11.548+0000
2258,2000,-5.16166,18.34401,2018-12-04T10:30:21.716+0000
2259,-38000,-15.60612,144.01881,2018-12-04T10:29:49.712+0000
2260,12000,4.78407,-22.43233,2018-12-04T10:29:57.073+0000
2261,-37000,4.48058,-25.43924,2018-12-04T10:30:20.412+0000
2262,-10000,-5.00828,19.64766,2018-12-04T10:30:10.901+0000
2263,10000,-12.6727,132.88846,2018-12-04T10:30:12.055+0000
2264,-1000,-3.48435,34.6126,2018-12-04T10:29:27.409+0000
2265,25000,-15.8143,143.90234,2018-12-04T10:29:50.996+0000
2266,18000,-15.2506,143.16457,2018-12-04T10:30:09.012+0000
2267,27000,-14.69993,133.08754,2018-12-04T10:30:19.412+0000
2268,-18000,-14.84317,23.05368,2018-12-04T10:29:36.031+0000
2269,-25000,-2.62563,29.19238,2018-12-04T10:30:03.032+0000
2270,-16000,-16.37454,28.00527,2018-12-04T10:29:33.821+0000
2271,-90000,-23.95294,155.26018,2018-12-04T10:29:57.499+0000
2272,5000,-16.99749,27.26021,2018-12-04T10:29:53.471+0000
2273,-16000,22.9262,38.76387,2018-12-04T10:29:41.381+0000
2274,-9000,-2.2647,17.208,2018-12-04T10:29:46.317+0000
2275,-64000,-7.91783,30.92346,2018-12-04T10:30:05.050+0000
2276,-37000,-15.62933,143.99403,2018-12-04T10:30:10.590+0000
2277,6000,-12.24937,132.98028,2018-12-04T10:29:43.830+0000
2278,-21000,-12.35624,133.74708,2018-12-04T10:29:54.659+0000
2279,-18000,-33.97807,-47.57702,2018-12-04T10:30:11.640+0000
2280,-47000,-21.72678,149.69869,2018-12-04T10:29:50.934+0000
2281,4000,-2.48332,34.42439,2018-12-04T10:29:53.482+0000
2282,-56000,-21.73357,149.62958,2018-12-04T10:29:34.436+0000
2283,22000,-16.56187,26.71474,2018-12-04T10:30:15.773+0000
2284,-44000,-15.40302,143.6126,2018-12-04T10:30:15.179+0000
2285,-10000,-15.644400000000001,143.98122,2018-12-04T10:29:54.971+0000
2286,12000,-15.62491,144.314,2018-12-04T10:30:23.593+0000
2287,3000,-5.25899,19.28913,2018-12-04T10:30:19.055+0000
2288,-28000,-15.76504,144.03936,2018-12-04T10:29:39.000+0000
2289,20000,-24.24135,125.56532,2018-12-04T10:30:02.164+0000
2290,-7000,-6.171,32.95028,2018-12-04T10:30:14.850+0000
2291,9000,-12.32691,132.87108,2018-12-04T10:29:47.607+0000
2292,7000,27.95833,-81.32691,2018-12-04T10:29:36.226+0000
2293,20000,-15.61502,144.18705,2018-12-04T10:30:26.033+0000
2294,16000,-24.24255,155.07294,2018-12-04T10:29:59.383+0000
2295,19000,-27.91336,129.43108,2018-12-04T10:30:05.710+0000
2296,8000,-14.50175,20.97869,2018-12-04T10:30:00.046+0000
2297,-6000,-1.5579,16.53761,2018-12-04T10:29:47.703+0000
2298,-26000,5.8843,89.21281,2018-12-04T10:30:05.441+0000
2299,-37000,-15.32454,125.91414,2018-12-04T10:29:39.628+0000
2300,10000,-31.19037,125.81099,2018-12-04T10:29:56.165+0000
2301,-19000,-26.98605,156.32874,2018-12-04T10:29:58.773+0000
2302,12000,-15.4606,143.79167,2018-12-04T10:29:34.016+0000
2303,-36000,-15.94983,144.86299,2018-12-04T10:30:25.634+0000
2304,11000,2.74181,101.86388,2018-12-04T10:30:22.236+0000
2305,-11000,-28.74164,126.64961,2018-12-04T10:30:22.156+0000
2306,55000,-12.6891,132.72064,2018-12-04T10:29:56.503+0000
2307,-18000,-14.10808,132.96038,2018-12-04T10:29:58.348+0000
2308,-15000,-7.93455,29.59515,2018-12-04T10:29:59.845+0000
2309,3000,20.36013,-94.12592,2018-12-04T10:30:25.244+0000
2310,-17000,-7.02369,110.2905,2018-12-04T10:30:25.800+0000
2311,19000,-15.00797,126.50205,2018-12-04T10:30:00.979+0000
2312,13000,-16.52944,125.06665,2018-12-04T10:30:11.408+0000
2313,-10000,-15.05477,126.53287,2018-12-04T10:30:22.346+0000
2314,-8000,-13.98168,132.9088,2018-12-04T10:29:46.022+0000
2315,3000,-16.25487,26.38729,2018-12-04T10:29:39.619+0000
2316,-72000,-15.71119,143.97853,2018-12-04T10:29:29.532+0000
2317,18000,-29.66886,128.97403,2018-12-04T10:30:23.225+0000
2318,7000,30.19047,-73.16465,2018-12-04T10:30:06.054+0000
2319,-27000,-15.73487,144.11033,2018-12-04T10:30:19.286+0000
2320,13000,-15.43207,143.87762,2018-12-04T10:29:34.085+0000
2321,9000,-15.03518,142.60089,2018-12-04T10:30:22.618+0000
2322,14000,-12.58049,132.81175,2018-12-04T10:29:26.758+0000
2323,14000,4.84913,114.95336,2018-12-04T10:30:04.618+0000
2324,-11000,22.26484,-93.04263,2018-12-04T10:30:22.351+0000
2325,15000,-15.21877,143.43408,2018-12-04T10:30:03.196+0000
2326,2000,-35.47699,37.28062,2018-12-04T10:29:50.127+0000
2327,-6000,3.54508,31.98919,2018-12-04T10:30:22.696+0000
2328,5000,30.19404,-73.17024,2018-12-04T10:29:39.016+0000
2329,-12000,27.51601,133.09596,2018-12-04T10:29:28.396+0000
2330,14000,-14.19189,132.95088,2018-12-04T10:29:44.325+0000
2331,17000,-15.713,144.20038,2018-12-04T10:29:48.011+0000
2332,-13000,-35.52666,37.21312,2018-12-04T10:29:50.664+0000
2333,-39000,-30.57651,127.2761,2018-12-04T10:29:31.677+0000
2334,-28000,-5.71673,30.18893,2018-12-04T10:30:12.444+0000
2335,-22000,5.05113,115.19678,2018-12-04T10:29:50.496+0000
2336,16000,-15.2045,143.59205,2018-12-04T10:29:35.541+0000
2337,-14000,-15.55508,125.72319,2018-12-04T10:29:40.829+0000
2338,-4000,2.77137,31.37902,2018-12-04T10:29:45.489+0000
2339,-12000,35.19196,31.684260000000002,2018-12-04T10:29:28.789+0000
